Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Fkbp11	0.776031182891692	-0.00368975446963352	0.001	0.001	1
Pnldc1	0.776031182891692	-0.00238560886756752	0.001	0.001	1
Gm50254	0.776031182891692	-0.00379516745151454	0.001	0.001	1
Zfp870	0.776031182891692	-0.00119091981907514	0.001	0.001	1
Ddah2	0.776031182891692	-0.00234694527092063	0.001	0.001	1
C030005K06Rik	0.776031182891692	-0.00337764702544116	0.001	0.001	1
Zc4h2	0.776031182891692	-0.00353761601341238	0.001	0.001	1
Amfr	0.776109958375472	-0.0307983806869627	0.058	0.056	1
Bst2	0.776182470347867	-0.0622224016589318	0.085	0.087	1
2210406O10Rik	0.776267754638213	-0.00142343700001168	0.001	0.001	1
Tnip3	0.776267754638213	0.0015445654972936	0.001	0.001	1
Anxa4	0.776267754638213	-0.00204786703907217	0.001	0.001	1
2900041M22Rik	0.776267754638213	-0.00207543230662959	0.001	0.001	1
Gm2800	0.776267754638213	0.000186607557301024	0.001	0.001	1
Sugct	0.776267754638213	0.00201891454005015	0.001	0.001	1
Ecm2	0.776267754638213	-0.00238927585375318	0.001	0.001	1
Gm49694	0.776267754638213	0.00108415578469655	0.001	0.001	1
Cables1	0.776267754638213	-0.0042954445255766	0.001	0.001	1
Gm50322	0.776267754638213	-0.000425826044173883	0.001	0.001	1
Spin2c	0.776267754638213	-0.00242400250804917	0.001	0.001	1
H2-Ke6	0.776330453283068	-0.00200154256276319	0.069	0.067	1
Gm26620	0.776504347141698	-0.000344684353936451	0.001	0.001	1
Wdr34	0.776504347141698	0.00160505578726843	0.001	0.001	1
Klrc1	0.776504347141698	0.00231402436733031	0.001	0.001	1
Plxdc1	0.776504347141698	0.00119124630444349	0.001	0.001	1
Cops7b	0.776822088677138	0.010485103693583	0.017	0.016	1
Spcs3	0.776886003041597	-0.0513272514786645	0.027	0.029	1
Tdrd3	0.776929703014363	-0.0122918833169397	0.012	0.011	1
Kif16b	0.776966941355113	-0.00715046877416456	0.025	0.023	1
Klrd1	0.776970488345419	-0.0435507676790327	0.022	0.023	1
Psme2b	0.777071445131474	-0.0326541532098748	0.029	0.03	1
Atf5	0.77707792168249	-0.0107440243170805	0.004	0.005	1
Zfp719	0.777286561003238	-0.010701050772141	0.004	0.005	1
Med16	0.777288734488824	-0.0336882017379713	0.073	0.076	1
Zfp568	0.777301931552099	-0.0202231834548735	0.007	0.007	1
Birc6	0.777395600194936	-0.117873663526196	0.206	0.206	1
Arhgap25	0.777796070470574	-0.0143020800877116	0.113	0.11	1
Mettl4	0.777973001582735	-0.0352892032587596	0.009	0.009	1
Slc20a2	0.778079756741251	-0.00536127057673733	0.014	0.015	1
Sec14l1	0.778348392432957	-0.0252876674282141	0.013	0.012	1
Wbp1l	0.778769770722618	-0.0565635613379296	0.063	0.065	1
Nup35	0.778776453019057	-0.0180509242075138	0.017	0.018	1
Tnrc18	0.779383298663242	-0.046355736474168	0.051	0.052	1
Kat2a	0.779654974727623	-0.0475306584137465	0.021	0.022	1
Aagab	0.780230420946434	0.012566325313388	0.025	0.024	1
D130062J10Rik	0.780284195703277	-0.02098645429493	0.013	0.014	1
Tyw1	0.780377071704446	-0.0213665130248708	0.013	0.014	1
Tprkb	0.780417049465685	0.000502779815132498	0.023	0.022	1
Endov	0.780843864047514	-0.0399853662470552	0.012	0.013	1
Slc39a9	0.78084934121498	-0.0537082590079094	0.018	0.019	1
Tnfaip1	0.780988420681656	-0.00191243301041241	0.017	0.016	1
Zcchc17	0.781534249171002	-0.0662085545787093	0.062	0.063	1
Prdm4	0.781556118249165	-0.000211578574309285	0.022	0.021	1
Fam241a	0.781573184268819	-0.0398147917447498	0.124	0.127	1
Cpne1	0.781636123280329	-0.0633188715211094	0.034	0.035	1
Vgll4	0.781708677968221	-0.0883073803100003	0.309	0.295	1
Med26	0.78185940541293	-0.0117847026958475	0.017	0.018	1
Slc25a15	0.782501351638892	-0.0158828413204678	0.004	0.004	1
Map11	0.782675513327352	-0.0219482716867038	0.009	0.009	1
Elp2	0.7829549466485	-0.0364269529789931	0.027	0.025	1
Map4k5	0.783073954815297	-0.00901747526779328	0.017	0.016	1
Ints14	0.783223244039126	0.0142049841302154	0.031	0.03	1
Whrn	0.783414191705765	-0.00977864548058671	0.004	0.004	1
Rasal1	0.783528317706789	-0.00536723463226253	0.004	0.004	1
Pigf	0.783642448169074	-0.00302609592985896	0.004	0.004	1
Hip1	0.783870723644219	-0.011010363741625	0.004	0.004	1
2410131K14Rik	0.78414745323628	-0.0215570941612679	0.016	0.017	1
Spred1	0.784182004770849	-0.018295711002061	0.009	0.009	1
Hspb11	0.784183504592828	-0.0457790458604542	0.041	0.043	1
Tsga10	0.784327329987354	-0.00175890985771338	0.004	0.004	1
Nemf	0.784490771841378	-0.0566284867926735	0.091	0.088	1
Sdha	0.784674854581562	-0.0744462697758407	0.098	0.1	1
Ccdc84	0.785484050231756	0.00383944130407152	0.015	0.014	1
A430106G13Rik	0.78569759395354	-0.000619664900910151	0.004	0.004	1
Aldh18a1	0.785738189198215	-0.0188748688490411	0.013	0.014	1
Sema4a	0.786962066703174	0.00310273646696618	0.03	0.029	1
Calhm2	0.786998817536817	-0.0169765372570736	0.003	0.003	1
Fastk	0.787159757337484	-0.000961256865050858	0.022	0.021	1
Atr	0.787259869286199	-0.044192075117715	0.03	0.032	1
Adamts6	0.787362283099847	-0.0159073655590345	0.016	0.017	1
Scrn2	0.787507251754834	-0.014994521012843	0.003	0.003	1
Chaf1a	0.787761502605274	-0.00898804923154508	0.003	0.003	1
Ube2d1	0.787795130535201	0.0155034662877094	0.043	0.041	1
Nfya	0.787830214870164	-0.0255400476270414	0.019	0.02	1
Mitf	0.788015776550649	-0.0129970075261735	0.003	0.003	1
2510017J16Rik	0.788064931991226	-0.00982545254435332	0.009	0.009	1
Twnk	0.788102656397701	-0.0129477970809645	0.009	0.009	1
A530041M06Rik	0.788142921878246	-0.0149296456751824	0.003	0.003	1
Parp6	0.788261289714852	-0.00767543166377466	0.027	0.025	1
Hk1	0.78829292245667	-0.0383331755693735	0.041	0.039	1
Acsf3	0.788524391718266	-0.010148575588762	0.003	0.003	1
Ikzf1	0.788718877427538	-0.119333373521155	0.287	0.284	1
Jag2	0.788969503961021	0.00865941937561807	0.004	0.003	1
Zfp599	0.789160287449124	-0.00698107756812521	0.003	0.003	1
Gm17494	0.789287483465919	-0.00393749277913794	0.003	0.003	1
Rbpms	0.789414685098734	-0.00720768578212137	0.003	0.003	1
Qdpr	0.789470956543309	0.007520117229602	0.041	0.039	1
Lag3	0.789478288020142	0.00601521971817863	0.004	0.003	1
Atg10	0.789648712068082	-0.0130240288396768	0.016	0.017	1
Elk3	0.789725190298549	0.00833385370706244	0.026	0.025	1
2510009E07Rik	0.7899235477257	-0.00420219104568596	0.003	0.003	1
Gm28417	0.790114394321462	0.0122372816585307	0.004	0.003	1
Cep83	0.790265467435311	-0.0286479456876362	0.031	0.033	1
Inppl1	0.790623380092837	0.0019706900151459	0.004	0.003	1
Cenpu	0.790623380092837	0.00151591663323913	0.004	0.003	1
Adnp2	0.790656435656247	0.0203623124389979	0.011	0.01	1
Cdca8	0.790687009598406	-0.00270067742769745	0.003	0.003	1
Slc4a2	0.790726924162136	-0.0437128035043396	0.017	0.018	1
Bloc1s5	0.790750640499107	0.00138583618909741	0.004	0.003	1
Fignl1	0.790814272794536	0.0107667680363372	0.003	0.003	1
6330418K02Rik	0.790880666463267	-0.00895382501498681	0.001	0.002	1
Cnrip1	0.791323381319745	0.00336779624945162	0.003	0.003	1
Elmo3	0.791407846677808	-0.0081373545640255	0.001	0.002	1
Pcdhga12	0.791450672370067	1.10321624932665e-05	0.003	0.003	1
Fdx2	0.791489300186744	0.00651825823332608	0.049	0.048	1
Bcl2l1	0.791569373055292	-0.00555257527365922	0.014	0.013	1
Gm17058	0.791583594185899	-0.00822844971615662	0.001	0.002	1
Mef2b	0.791583594631999	-0.00641866987905299	0.001	0.002	1
Klhdc8b	0.791583594631999	-0.0136193201221967	0.001	0.002	1
B020010K11Rik	0.791583594631999	-0.00741733719219262	0.001	0.002	1
Cbfa2t2	0.791672423295971	-0.0248840219642513	0.018	0.017	1
Dclk2	0.791759353180021	-0.00727384486577478	0.001	0.002	1
Gm15327	0.791759353180021	-0.00990119804110899	0.001	0.002	1
Gm15859	0.791759353180021	-0.00854452951884085	0.001	0.002	1
Tctn1	0.791935122313368	-0.00729979705254232	0.001	0.002	1
Pde4a	0.791935122313368	-0.00692750887271701	0.001	0.002	1
Cep131	0.791935122313368	-0.00665289624895487	0.001	0.002	1
Kifc1	0.791935122313368	-0.00931220853836961	0.001	0.002	1
Xlr	0.791935122313368	-0.00630192788291466	0.001	0.002	1
Eif2ak1	0.792108775839001	-0.029601099044778	0.043	0.045	1
Gm43387	0.792110902023532	-0.00448307213090744	0.001	0.002	1
Kdm6bos	0.792110902023532	-0.00627290574132385	0.001	0.002	1
Gm27209	0.792110902023532	-0.00468546028282377	0.001	0.002	1
Cyp4f17	0.792110902023532	-0.0103847921874164	0.001	0.002	1
Cntf	0.792190334676704	-0.0077278715663741	0.002	0.003	1
3110082I17Rik	0.792286692302003	-0.00680996131669191	0.001	0.002	1
Rassf4	0.792286692302003	-0.00290152732280987	0.001	0.002	1
Srr	0.792286692302003	-0.00678324344320949	0.001	0.002	1
Gm29394	0.792286692302003	-0.00987192721876503	0.001	0.002	1
Dpf2	0.792406542166751	-0.0657071598810994	0.051	0.053	1
Nlgn3	0.792462493140268	-0.0019159443569275	0.001	0.002	1
Phf23	0.792477957388604	-0.0178735616240847	0.017	0.016	1
Nedd4	0.792481976706239	-0.009809605663548	0.002	0.003	1
Idh1	0.79262780861192	-0.010667132661154	0.002	0.003	1
Car15	0.79262780861192	-0.00779986051104841	0.002	0.003	1
Uhrf1	0.79262780861192	-0.00378340081010025	0.002	0.003	1
Farp1	0.792638304529816	-0.00490886824718506	0.001	0.002	1
Spry1	0.79277364777173	-0.0222604453862913	0.002	0.003	1
2900097C17Rik	0.792796681786343	-0.0687963537086212	0.088	0.09	1
Rhoc	0.792914918342837	-0.00885121942715294	0.004	0.003	1
Ablim2	0.79291949418081	-0.0100158371380514	0.002	0.003	1
Gm26542	0.792989958928697	-0.00450735157090133	0.001	0.002	1
Stx3	0.792989958928697	0.000460584436144126	0.001	0.002	1
Sept8	0.793165801920996	-0.00266291739733913	0.001	0.002	1
Neil2	0.793165801920996	0.000200218941783278	0.001	0.002	1
Agbl3	0.793211208727334	-0.00897626401896102	0.002	0.003	1
Il9r	0.793211208727334	-0.00769618760257404	0.002	0.003	1
Rnf130	0.793230828393106	-0.0054988408573427	0.02	0.019	1
Tbce	0.793284077374253	-0.0280348100971494	0.063	0.061	1
Tepsin	0.793291192194947	-0.0121534085145086	0.008	0.009	1
Gm30122	0.793341655430509	-0.000842214316313664	0.001	0.002	1
2700081O15Rik	0.793341655430509	0.00584232123552265	0.001	0.002	1
Nadsyn1	0.793357076855054	-0.00146138956126217	0.002	0.003	1
Rbm5	0.793448399752821	-0.028060961319063	0.2	0.195	1
Tmbim1	0.793502952212595	-0.00677677479322217	0.002	0.003	1
Pole	0.793648834795093	-0.00367147605415807	0.002	0.003	1
Rnaseh2a	0.793723524181233	-0.0338263283355811	0.014	0.015	1
BC147527	0.793869278977107	0.00669975500707025	0.001	0.002	1
Pheta1	0.793940621615499	-0.00366161034827356	0.002	0.003	1
Csgalnact1	0.793940621615499	-0.00269774443365528	0.002	0.003	1
Hcfc2	0.794009907954635	-0.0278651801482075	0.012	0.012	1
Gm43330	0.794524281741696	-0.001088715123714	0.002	0.003	1
Pabpc1l	0.794670214762636	-0.000528758319102037	0.002	0.003	1
Marveld2	0.794769930194425	0.0157861377152559	0.005	0.005	1
Ddx41	0.794858951620985	-0.0337828600160538	0.046	0.045	1
Naxe	0.795525971778074	-0.039780818388129	0.021	0.022	1
Rccd1	0.795580595886634	-0.00709281670662097	0.008	0.009	1
Zfp597	0.795689831847542	-0.0298105470072683	0.023	0.022	1
Ccdc134	0.795739335803909	0.0133947409101311	0.011	0.01	1
Abtb1	0.795888504763278	-0.0273707371739382	0.034	0.033	1
Nup62	0.795913314812283	-0.03003414487472	0.018	0.017	1
Gemin5	0.796056128874868	-0.0246380952098602	0.012	0.012	1
Tor2a	0.796245983881337	-0.0234996752418098	0.027	0.028	1
Pisd	0.79636403637826	-0.0196075618354598	0.02	0.019	1
Zc3h8	0.796386296363547	-0.0145196933980025	0.012	0.012	1
Kdelr1	0.796783484872733	-0.0204238184018394	0.047	0.045	1
Anapc11	0.797065769740442	-0.0349964358565557	0.048	0.05	1
Ak6	0.797608232274712	-0.0125790313563579	0.012	0.012	1
Pprc1	0.797780236508256	-0.0204572993049959	0.014	0.013	1
Tbrg4	0.797823628942289	-0.0550149483851816	0.032	0.033	1
Flnb	0.798054566459578	-0.0167963873847919	0.015	0.016	1
Lancl2	0.79807935825021	0.00816947979847327	0.005	0.005	1
Slc25a14	0.798186174620146	0.00223056935566918	0.005	0.005	1
BC004004	0.798355795220961	-0.026103637910335	0.06	0.058	1
Eif4enif1	0.798625538625761	0.00258343427550894	0.04	0.038	1
Apoo	0.798720314057482	0.00621904223725661	0.005	0.005	1
Slc9a8	0.799343505032182	0.012622347935214	0.04	0.038	1
Aaas	0.799905954722743	0.00139267372417701	0.009	0.009	1
4933406P04Rik	0.800002632260566	-0.00103199544195996	0.005	0.005	1
Brwd3	0.800018130807062	-0.043319481507878	0.017	0.018	1
Tcta	0.80016732265135	0.00659405192898754	0.008	0.007	1
Ube2cbp	0.800216404488515	0.00283541014126509	0.005	0.005	1
Fxn	0.80060020550436	0.0333912231915188	0.03	0.029	1
St3gal2	0.800675089514868	0.00693917113526234	0.008	0.007	1
Fbxl5	0.800684898256713	-0.0116549526152345	0.041	0.043	1
Adipor2	0.800922738216884	-0.0376731062060366	0.077	0.075	1
Atp7a	0.800970031314293	-0.0219525038101034	0.014	0.015	1
Med12	0.800992604664371	-0.0335866282303548	0.043	0.041	1
Pmf1	0.801244568206253	0.0158943906874694	0.021	0.02	1
Lrrc8c	0.801394226319091	-0.0794476465855807	0.059	0.061	1
Zfp574	0.801600964141022	0.0237763495011087	0.014	0.014	1
Stard7	0.801840413881213	-0.0212816286582614	0.034	0.033	1
Poll	0.801944874872241	0.000208047445486192	0.008	0.007	1
Ccl5	0.802109092309991	-0.152219188839662	0.035	0.033	1
Pxmp4	0.8027044707605	-0.00752330008470511	0.009	0.009	1
Shpk	0.80288981522343	-0.0130813879982727	0.005	0.005	1
Zfp513	0.803036298830637	-0.014711410716414	0.011	0.01	1
Selenoo	0.803262995983262	-0.00752371038331245	0.017	0.016	1
Mkks	0.803443391835553	-0.0127155024570329	0.009	0.009	1
Trerf1	0.80351448606554	-0.0422001578755894	0.022	0.023	1
Epn1	0.803525087136394	-0.0580677844563545	0.065	0.067	1
Ubr2	0.803734781002525	-0.0638100348026084	0.105	0.102	1
Ago3	0.803815838673337	0.000716465660839605	0.03	0.028	1
Cdc37	0.804094470122861	-0.0874992824857983	0.174	0.175	1
Chchd3	0.804331035395218	-0.0403653670888919	0.074	0.076	1
Rpn2	0.804411073320177	-0.0362565199950924	0.081	0.079	1
1810062G17Rik	0.804737792784245	0.00653255958531415	0.001	0.001	1
P4ha2	0.804737792784245	0.00809461215443106	0.001	0.001	1
Gtf2h3	0.804805021447752	-0.00452457898003514	0.009	0.009	1
Ccdc38	0.804944740160859	0.0102144534776352	0.001	0.001	1
Tnfrsf13b	0.805012248711853	-0.0351804795514392	0.022	0.023	1
Wrnip1	0.80514001795376	-0.0124064957433199	0.026	0.025	1
Col9a3	0.805151701204226	0.00724155170325318	0.001	0.001	1
Trim30b	0.805151701204226	0.00922095602780651	0.001	0.001	1
Bcl2l2	0.805151701204226	0.00366250619805546	0.001	0.001	1
Sgcb	0.805272002579234	-0.0178460976167965	0.009	0.009	1
Gm6710	0.805358675900448	0.00494206413375753	0.001	0.001	1
Pira2	0.805358675900448	0.0102855682286443	0.001	0.001	1
4930513N10Rik	0.805358675900448	0.0124912942729744	0.001	0.001	1
Gm20721	0.80546216779	0.00521528742152872	0.001	0.001	1
Smtn	0.805565664235623	0.00289102209085613	0.001	0.001	1
Gm30541	0.805565664235623	0.00209266260571557	0.001	0.001	1
Immp1l	0.805566321158511	-0.0370341915601952	0.044	0.046	1
Atg4c	0.80577266619585	0.00120145065385382	0.001	0.001	1
1500002C15Rik	0.80577266619585	0.00121730904381601	0.001	0.001	1
Gm9970	0.80577266619585	0.00310675697395564	0.001	0.001	1
Gzmk	0.80577266619585	0.00277337933484319	0.001	0.001	1
Nek4	0.80577266619585	0.00346217405719843	0.001	0.001	1
Eaf2	0.80577266619585	0.00281467753780672	0.001	0.001	1
Kcnk7	0.80577266619585	0.00311522827511373	0.001	0.001	1
Mob1b	0.805809753393491	-0.0523039129254431	0.055	0.053	1
Wdr83	0.805823420836671	-0.0132548565408532	0.011	0.012	1
Gm4631	0.80597968176722	0.004332111440524	0.001	0.001	1
Klrb1f	0.80597968176722	0.00135675236258046	0.001	0.001	1
Spx	0.80597968176722	0.00069732089376053	0.001	0.001	1
Cacna2d2	0.80597968176722	0.00172876907724745	0.001	0.001	1
Trav3-3	0.80597968176722	-0.000115275364903656	0.001	0.001	1
Tmco3	0.806167243711489	-0.0208007581633131	0.009	0.009	1
C130013H08Rik	0.806186710935826	0.00105752774932995	0.001	0.001	1
Car12	0.806186710935826	-0.00307645504346044	0.001	0.001	1
Dscc1	0.806186710935826	0.000926592821602335	0.001	0.001	1
Gtse1	0.806186710935826	0.000366838812663643	0.001	0.001	1
Tnfsf14	0.806186710935826	0.000515753850602622	0.001	0.001	1
Rdm1	0.806366684560871	-0.00706312417125596	0.007	0.006	1
Rnf24	0.806393753687754	-0.00185638211427233	0.001	0.001	1
Bcl2l15	0.806393753687754	0.000150706706908903	0.001	0.001	1
C030032O16Rik	0.806393753687754	5.76073685308234e-05	0.001	0.001	1
Ccdc85c	0.806393753687754	-0.00346792685461687	0.001	0.001	1
Gm11100	0.806393753687754	-0.00438725750268274	0.001	0.001	1
Paqr4	0.806393753687754	0.000920273774079269	0.001	0.001	1
Rhbdl1	0.806393753687754	-0.00106693125762985	0.001	0.001	1
Fen1	0.806476252587806	-0.0209087945385992	0.027	0.028	1
Pla2g4a	0.80660081000909	-0.0045073951529654	0.001	0.001	1
D830024N08Rik	0.80660081000909	-0.000768111277278884	0.001	0.001	1
Gkap1	0.80660081000909	-0.0049298995518899	0.001	0.001	1
Mical2	0.806807879885916	-0.00408628153186608	0.001	0.001	1
Cyp2r1	0.806807879885916	-0.00176746299848112	0.001	0.001	1
Kif15	0.806807879885916	-0.00558055183519564	0.001	0.001	1
Eno3	0.806833135924282	0.000307716561483859	0.007	0.008	1
Sept4	0.807014963304312	-0.00590465153279754	0.001	0.001	1
Hexdc	0.807014963304312	-0.00299659186168425	0.001	0.001	1
Trp53	0.807458174179957	-0.00896984132852263	0.095	0.093	1
Ankrd26	0.807626162254131	-0.0543875221924942	0.016	0.017	1
Zfhx2	0.807704900735084	-0.0416412860010709	0.02	0.021	1
Gla	0.807886957878792	-0.0191844468346092	0.019	0.018	1
Fbxw5	0.808201523773147	-0.0273582613829595	0.022	0.021	1
Isy1	0.808641906365614	-0.0371493409248859	0.082	0.08	1
Rpl36	0.8091642301397	0.00485996533048194	0.954	0.916	1
Wdr13	0.809326329191422	-0.0289286717168499	0.01	0.011	1
Nceh1	0.809341039154142	-0.0214868249538693	0.019	0.018	1
Efl1	0.809462516831981	-0.0235264161693255	0.024	0.025	1
Ddhd1	0.809661022582823	-0.0538836327571111	0.043	0.044	1
Zcchc4	0.809701521959309	-0.0143908086209086	0.025	0.023	1
Zbtb44	0.809787166247939	-0.0677294520920502	0.071	0.069	1
Antxr2	0.810345301212368	0.00499141844486617	0.014	0.014	1
Hps3	0.811146258264285	-0.0143505516151056	0.056	0.058	1
Haus6	0.811332299311872	-0.00202730116470592	0.021	0.022	1
Arhgef7	0.811452497717847	-0.000154093765560193	0.032	0.031	1
Pxn	0.811464302736206	-0.0105548725363127	0.031	0.03	1
Foxk2	0.811603270205772	0.004913426337672	0.014	0.015	1
Fam120b	0.811686115169594	-0.0472524769849434	0.038	0.039	1
Armcx2	0.811737869040906	-0.0221172342158431	0.01	0.011	1
Stxbp5	0.812023128412329	-0.0428733117508525	0.025	0.026	1
Sec22b	0.812290285075169	-0.0473608685161544	0.08	0.082	1
Zxdc	0.813747322883138	-0.00769030522411723	0.023	0.022	1
Tdp2	0.813887871278744	-0.0587886661400053	0.081	0.078	1
Fbxl15	0.814037584381805	-0.0131179633868032	0.014	0.014	1
Eogt	0.814759950389668	-0.00577476808272101	0.007	0.007	1
5530601H04Rik	0.815352789127923	-0.0112524404931469	0.014	0.014	1
Rttn	0.815569800158191	-0.01599139158657	0.02	0.021	1
Nfkbie	0.815571969319404	-0.0732844221033597	0.051	0.053	1
Gtpbp8	0.815713702914729	-0.0125491428061107	0.01	0.011	1
Tmx3	0.815904282340069	-0.0552134968319388	0.04	0.041	1
Mta1	0.816063894240545	-0.0434510433991189	0.047	0.048	1
Cep192	0.816475712098212	-0.0227877172210313	0.067	0.065	1
Atp11a	0.816480521918723	-0.0202337791833404	0.014	0.014	1
Gatad2b	0.816673159923624	-0.043126503033349	0.231	0.227	1
Msl2	0.816802414738905	-0.0965542207520419	0.111	0.113	1
Desi2	0.81699039869809	-0.0273521334031682	0.065	0.063	1
Inpp5k	0.81767378630186	-0.0686700545229242	0.066	0.067	1
Dynll1	0.817764563510487	-0.0632886621269779	0.172	0.169	1
Gm9844	0.817847699472159	-0.0286427171931123	0.025	0.026	1
Ralgps2	0.818017123969128	-0.076307926926227	0.07	0.071	1
Kmt5c	0.818113835514828	0.00192718669431705	0.012	0.011	1
Dhx32	0.818214890864084	-0.0313730131282035	0.013	0.014	1
Kctd12	0.818231548107157	-0.0533821488989183	0.021	0.022	1
Zfp160	0.818254024598699	-0.000160867877851995	0.012	0.011	1
Gm10130	0.818834979055429	-0.023746038252888	0.006	0.006	1
Pstpip1	0.819039505612411	-0.0528364420155185	0.073	0.075	1
Slc39a6	0.819519329899727	-0.0202586654188807	0.016	0.017	1
Urb1	0.819625566462325	-0.00765521730230512	0.013	0.012	1
Ints2	0.819694286872019	-0.0103192341235134	0.01	0.011	1
Eml2	0.820046526073363	-0.0249813710501474	0.006	0.006	1
Mon1a	0.820252347577425	0.00102117776152943	0.012	0.011	1
Gtpbp3	0.820419396300106	-0.0249162877578083	0.006	0.006	1
Scg5	0.820490778680466	0.0139489150975988	0.009	0.008	1
Lmo4	0.820536105151013	-0.0764844179629496	0.034	0.035	1
Prrc1	0.820691605756581	-0.0506302507438422	0.021	0.022	1
Vamp2	0.820842950924417	-0.0788951609917659	0.058	0.059	1
Actr2	0.820908405077209	-0.0850608330621412	0.219	0.21	1
Fkrp	0.82137172751663	-0.0162898148187007	0.014	0.014	1
Usp28	0.821850005941902	-0.0214295651115335	0.035	0.033	1
As3mt	0.822284354592869	-0.0112624036694069	0.006	0.006	1
Gpc1	0.82237762907511	-0.0180574228444811	0.006	0.006	1
Gm43581	0.822564185357811	-0.0100208809760208	0.006	0.006	1
Eif3e	0.823127631247585	-0.0784506343830622	0.482	0.459	1
Impa2	0.823566869009185	-0.0333795696180322	0.012	0.013	1
Parp1	0.824238867621736	-0.0347657821123633	0.041	0.042	1
Gm42869	0.824243642082112	-0.0110855259835567	0.006	0.006	1
Letmd1	0.824276939043656	-0.0139481028026303	0.016	0.017	1
Mettl22	0.82438250295909	-0.0195299979894386	0.009	0.01	1
Msh6	0.824649798095372	-0.0169000033456967	0.016	0.017	1
Drg2	0.824814027269101	-0.0206282839322654	0.023	0.022	1
Igflr1	0.824935139343006	-0.0431282006743464	0.032	0.033	1
Lysmd2	0.825062343156249	-0.00396134081757009	0.01	0.009	1
